LOG_ID,BDD,USUARIO,IP,PID,FECHA_1,HORA_1,FECHA_Y_HORA,COMANDO,DURACION,RESULTADO,VALOR_HORA,VALOR_DURACION,outlier
9386,quipux,quipux,localhost(34968),125157,2020-11-10,10:40:06.207,2020-11-10 10:40:06,INSERT,1.282,OK,0.003731951177645576,0.13109724920748544,0
9387,quipux,quipux,localhost(34968),125157,2020-11-10,10:40:06.210,2020-11-10 10:40:06,idle,0.0,OK,0.003732024398143907,0.0,0
9388,[desconocido],[desconocido],,125158,2020-11-10,10:40:06.241,2020-11-10 10:40:06,,0.0,OK,0.003732781009961106,0.0,0
9389,quipux,quipux,localhost(34970),125158,2020-11-10,10:40:06.242,2020-11-10 10:40:06,authentication,0.0,OK,0.003732805416793994,0.0,0
9390,quipux,quipux,localhost(34970),125158,2020-11-10,10:40:06.244,2020-11-10 10:40:06,SET,0.138,OK,0.003732854230459437,0.014111872379588917,0
9391,quipux,quipux,localhost(34970),125158,2020-11-10,10:40:06.247,2020-11-10 10:40:06,SELECT,1.475,OK,0.00373292745095799,0.150833418549954,0
9392,quipux,quipux,localhost(34970),125158,2020-11-10,10:40:06.249,2020-11-10 10:40:06,SELECT,2.375,OK,0.0037329762646236553,0.24286736885162083,0
9393,quipux,quipux,localhost(34970),125158,2020-11-10,10:40:06.254,2020-11-10 10:40:06,INSERT,1.287,OK,0.0037330982987876515,0.13160854893138357,0
9394,quipux,quipux,localhost(34970),125158,2020-11-10,10:40:06.256,2020-11-10 10:40:06,idle,0.0,OK,0.0037331471124532056,0.0,0
9395,[desconocido],[desconocido],,125159,2020-11-10,10:40:06.287,2020-11-10 10:40:06,,0.0,OK,0.0037339037242704043,0.0,0
9396,quipux,quipux,localhost(34972),125159,2020-11-10,10:40:06.287,2020-11-10 10:40:06,authentication,0.0,OK,0.0037339037242704043,0.0,0
9397,quipux,quipux,localhost(34972),125159,2020-11-10,10:40:06.289,2020-11-10 10:40:06,SET,0.162,OK,0.0037339525379360694,0.01656611105430003,0
9398,quipux,quipux,localhost(34972),125159,2020-11-10,10:40:06.292,2020-11-10 10:40:06,SELECT,1.484,OK,0.0037340257584344005,0.15175375805297064,0
9399,quipux,quipux,localhost(34972),125159,2020-11-10,10:40:06.295,2020-11-10 10:40:06,SELECT,2.455,OK,0.0037340989789329537,0.25104816443399125,0
9400,quipux,quipux,localhost(34972),125159,2020-11-10,10:40:06.300,2020-11-10 10:40:06,INSERT,1.483,OK,0.00373422101309695,0.15165149810819104,0
9401,quipux,quipux,localhost(34972),125159,2020-11-10,10:40:06.302,2020-11-10 10:40:06,idle,0.0,OK,0.003734269826762504,0.0,0
9402,[desconocido],[desconocido],,125160,2020-11-10,10:40:06.334,2020-11-10 10:40:06,,0.0,OK,0.0037350508454124798,0.0,0
9403,quipux,quipux,localhost(34974),125160,2020-11-10,10:40:06.335,2020-11-10 10:40:06,authentication,0.0,OK,0.003735075252245146,0.0,0
9404,quipux,quipux,localhost(34974),125160,2020-11-10,10:40:06.337,2020-11-10 10:40:06,SET,0.136,OK,0.003735124065910811,0.013907352490029657,0
9405,quipux,quipux,localhost(34974),125160,2020-11-10,10:40:06.341,2020-11-10 10:40:06,SELECT,2.064,OK,0.00373522169324203,0.21106452602515596,0
9406,quipux,quipux,localhost(34974),125160,2020-11-10,10:40:06.345,2020-11-10 10:40:06,SELECT,4.284,OK,0.0037353193205733604,0.43808160343593416,0
9407,quipux,quipux,localhost(34974),125160,2020-11-10,10:40:06.350,2020-11-10 10:40:06,INSERT,1.247,OK,0.0037354413547374676,0.1275181511401984,0
9408,quipux,quipux,localhost(34974),125160,2020-11-10,10:40:06.353,2020-11-10 10:40:06,idle,0.0,OK,0.0037355145752357988,0.0,0
9409,[desconocido],[desconocido],,125161,2020-11-10,10:40:06.385,2020-11-10 10:40:06,,0.0,OK,0.0037362955938857745,0.0,0
9410,quipux,quipux,localhost(34976),125161,2020-11-10,10:40:06.386,2020-11-10 10:40:06,authentication,0.0,OK,0.0037363200007186625,0.0,0
9411,quipux,quipux,localhost(34976),125161,2020-11-10,10:40:06.388,2020-11-10 10:40:06,SET,0.618,OK,0.0037363688143841056,0.06319664587381123,1
9412,quipux,quipux,localhost(34976),125161,2020-11-10,10:40:06.391,2020-11-10 10:40:06,SELECT,1.717,OK,0.003736442034882659,0.17558032518662442,0
9413,quipux,quipux,localhost(34976),125161,2020-11-10,10:40:06.394,2020-11-10 10:40:06,SELECT,2.816,OK,0.00373651525538099,0.28796400449943754,0
9414,quipux,quipux,localhost(34976),125161,2020-11-10,10:40:06.398,2020-11-10 10:40:06,INSERT,1.327,OK,0.003736612882712209,0.13569894672256877,0
9415,quipux,quipux,localhost(34976),125161,2020-11-10,10:40:06.401,2020-11-10 10:40:06,idle,0.0,OK,0.0037366861032107623,0.0,0
9416,[desconocido],[desconocido],,125162,2020-11-10,10:40:06.425,2020-11-10 10:40:06,,0.0,OK,0.0037372718671981886,0.0,0
9417,quipux,quipux,localhost(34978),125162,2020-11-10,10:40:06.425,2020-11-10 10:40:06,authentication,0.0,OK,0.0037372718671981886,0.0,0
9418,quipux,quipux,localhost(34978),125162,2020-11-10,10:40:06.427,2020-11-10 10:40:06,SET,0.14,OK,0.0037373206808638537,0.014316392269148177,0
9419,quipux,quipux,localhost(34978),125162,2020-11-10,10:40:06.430,2020-11-10 10:40:06,SELECT,1.468,OK,0.003737393901362185,0.15011759893649657,0
9420,quipux,quipux,localhost(34978),125162,2020-11-10,10:40:06.433,2020-11-10 10:40:06,SELECT,2.574,OK,0.003737467121860738,0.26321709786276715,0
9421,quipux,quipux,localhost(34978),125162,2020-11-10,10:40:06.437,2020-11-10 10:40:06,INSERT,1.351,OK,0.0037375647491919572,0.1381531853972799,0
9422,quipux,quipux,localhost(34978),125162,2020-11-10,10:40:06.439,2020-11-10 10:40:06,idle,0.0,OK,0.0037376135628576224,0.0,0
9423,[desconocido],[desconocido],,125163,2020-11-10,10:40:06.466,2020-11-10 10:40:06,,0.0,OK,0.0037382725473432687,0.0,0
9424,quipux,quipux,localhost(34980),125163,2020-11-10,10:40:06.467,2020-11-10 10:40:06,authentication,0.0,OK,0.003738296954176268,0.0,0
9425,quipux,quipux,localhost(34980),125163,2020-11-10,10:40:06.469,2020-11-10 10:40:06,SET,0.185,OK,0.003738345767841822,0.018918089784231516,0
9426,quipux,quipux,localhost(34980),125163,2020-11-10,10:40:06.472,2020-11-10 10:40:06,SELECT,1.486,OK,0.003738418988340264,0.15195827794252992,0
9427,quipux,quipux,localhost(34980),125163,2020-11-10,10:40:06.474,2020-11-10 10:40:06,SELECT,2.48,OK,0.003738467802005818,0.25360466305348195,0
9428,quipux,quipux,localhost(34980),125163,2020-11-10,10:40:06.478,2020-11-10 10:40:06,INSERT,1.245,OK,0.0037385654293371484,0.12731363125063913,0
9429,quipux,quipux,localhost(34980),125163,2020-11-10,10:40:06.481,2020-11-10 10:40:06,idle,0.0,OK,0.0037386386498354796,0.0,0
9430,[desconocido],[desconocido],,125164,2020-11-10,10:40:06.516,2020-11-10 10:40:06,,0.0,OK,0.0037394928889838974,0.0,0
9431,quipux,quipux,localhost(34982),125164,2020-11-10,10:40:06.516,2020-11-10 10:40:06,authentication,0.0,OK,0.0037394928889838974,0.0,0
9432,quipux,quipux,localhost(34982),125164,2020-11-10,10:40:06.518,2020-11-10 10:40:06,SET,0.182,OK,0.0037395417026495625,0.018611309949892626,0
9433,quipux,quipux,localhost(34982),125164,2020-11-10,10:40:06.521,2020-11-10 10:40:06,SELECT,1.497,OK,0.0037396149231478937,0.15308313733510587,0
9434,quipux,quipux,localhost(34982),125164,2020-11-10,10:40:06.524,2020-11-10 10:40:06,SELECT,2.358,OK,0.003739688143646447,0.24112894979036714,0
9435,quipux,quipux,localhost(34982),125164,2020-11-10,10:40:06.528,2020-11-10 10:40:06,INSERT,1.306,OK,0.003739785770977666,0.13355148788219656,0
9436,quipux,quipux,localhost(34982),125164,2020-11-10,10:40:06.530,2020-11-10 10:40:06,idle,0.0,OK,0.003739834584643109,0.0,0
9437,[desconocido],[desconocido],,125165,2020-11-10,10:40:06.556,2020-11-10 10:40:06,,0.0,OK,0.0037404691622963115,0.0,0
9438,quipux,quipux,localhost(34984),125165,2020-11-10,10:40:06.557,2020-11-10 10:40:06,authentication,0.0,OK,0.0037404935691290886,0.0,0
9439,quipux,quipux,localhost(34984),125165,2020-11-10,10:40:06.561,2020-11-10 10:40:06,SET,0.282,OK,0.003740591196460308,0.028837304427855606,0
9440,quipux,quipux,localhost(34984),125165,2020-11-10,10:40:06.566,2020-11-10 10:40:06,SELECT,1.592,OK,0.003740713230624304,0.1627978320891707,0
9441,quipux,quipux,localhost(34984),125165,2020-11-10,10:40:06.569,2020-11-10 10:40:06,SELECT,2.495,OK,0.0037407864511228572,0.25513856222517645,0
9442,quipux,quipux,localhost(34984),125165,2020-11-10,10:40:06.572,2020-11-10 10:40:06,INSERT,1.03,OK,0.0037408596716211884,0.10532774312301872,0
9443,quipux,quipux,localhost(34984),125165,2020-11-10,10:40:06.574,2020-11-10 10:40:06,idle,0.0,OK,0.0037409084852868535,0.0,0
9444,[desconocido],[desconocido],,125166,2020-11-10,10:40:06.613,2020-11-10 10:40:06,,0.0,OK,0.0037418603517664906,0.0,0
9445,quipux,quipux,localhost(34986),125166,2020-11-10,10:40:06.614,2020-11-10 10:40:06,authentication,0.0,OK,0.0037418847585992676,0.0,0
9446,quipux,quipux,localhost(34986),125166,2020-11-10,10:40:06.616,2020-11-10 10:40:06,SET,0.138,OK,0.0037419335722648217,0.014111872379588917,0
9447,quipux,quipux,localhost(34986),125166,2020-11-10,10:40:06.619,2020-11-10 10:40:06,SELECT,1.973,OK,0.003742006792763264,0.20175887105020965,0
9448,quipux,quipux,localhost(34986),125166,2020-11-10,10:40:06.622,2020-11-10 10:40:06,SELECT,2.425,OK,0.003742080013261706,0.2479803660906023,0
9449,quipux,quipux,localhost(34986),125166,2020-11-10,10:40:06.625,2020-11-10 10:40:06,INSERT,1.074,OK,0.003742153233760148,0.10982718069332244,0
9450,quipux,quipux,localhost(34986),125166,2020-11-10,10:40:06.628,2020-11-10 10:40:06,idle,0.0,OK,0.0037422264542585904,0.0,0
9451,[desconocido],[desconocido],,125167,2020-11-10,10:40:06.659,2020-11-10 10:40:06,,0.0,OK,0.003742983066075678,0.0,0
9452,quipux,quipux,localhost(34988),125167,2020-11-10,10:40:06.660,2020-11-10 10:40:06,authentication,0.0,OK,0.003743007472908566,0.0,0
9453,quipux,quipux,localhost(34988),125167,2020-11-10,10:40:06.662,2020-11-10 10:40:06,SET,0.136,OK,0.00374305628657412,0.013907352490029657,0
9454,quipux,quipux,localhost(34988),125167,2020-11-10,10:40:06.665,2020-11-10 10:40:06,SELECT,1.862,OK,0.0037431295070725623,0.19040801717967074,0
9455,quipux,quipux,localhost(34988),125167,2020-11-10,10:40:06.668,2020-11-10 10:40:06,SELECT,2.437,OK,0.0037432027275710045,0.24920748542795787,0
9456,quipux,quipux,localhost(34988),125167,2020-11-10,10:40:06.671,2020-11-10 10:40:06,INSERT,1.155,OK,0.0037432759480694466,0.11811023622047245,0
9457,quipux,quipux,localhost(34988),125167,2020-11-10,10:40:06.674,2020-11-10 10:40:06,idle,0.0,OK,0.0037433491685677778,0.0,0
9458,[desconocido],[desconocido],,125168,2020-11-10,10:40:06.701,2020-11-10 10:40:06,,0.0,OK,0.003744008153053646,0.0,0
9459,quipux,quipux,localhost(34990),125168,2020-11-10,10:40:06.702,2020-11-10 10:40:06,authentication,0.0,OK,0.0037440325598866453,0.0,0
9460,quipux,quipux,localhost(34990),125168,2020-11-10,10:40:06.704,2020-11-10 10:40:06,SET,0.135,OK,0.0037440813735521994,0.013805092545250027,0
9461,quipux,quipux,localhost(34990),125168,2020-11-10,10:40:06.707,2020-11-10 10:40:06,SELECT,1.476,OK,0.0037441545940505305,0.1509356784947336,0
9462,quipux,quipux,localhost(34990),125168,2020-11-10,10:40:06.709,2020-11-10 10:40:06,SELECT,2.484,OK,0.0037442034077161956,0.2540137028326005,0
9463,quipux,quipux,localhost(34990),125168,2020-11-10,10:40:06.713,2020-11-10 10:40:06,INSERT,1.025,OK,0.003744301035047415,0.10481644339912057,0
9464,quipux,quipux,localhost(34990),125168,2020-11-10,10:40:06.715,2020-11-10 10:40:06,idle,0.0,OK,0.00374434984871308,0.0,0
9465,[desconocido],[desconocido],,125169,2020-11-10,10:40:06.744,2020-11-10 10:40:06,,0.0,OK,0.0037450576468645025,0.0,0
9466,quipux,quipux,localhost(34992),125169,2020-11-10,10:40:06.744,2020-11-10 10:40:06,authentication,0.0,OK,0.0037450576468645025,0.0,0
9467,quipux,quipux,localhost(34992),125169,2020-11-10,10:40:06.747,2020-11-10 10:40:06,SET,0.14,OK,0.0037451308673629446,0.014316392269148177,0
9468,quipux,quipux,localhost(34992),125169,2020-11-10,10:40:06.750,2020-11-10 10:40:06,SELECT,1.54,OK,0.003745204087861387,0.15748031496062995,0
9469,quipux,quipux,localhost(34992),125169,2020-11-10,10:40:06.753,2020-11-10 10:40:06,SELECT,2.796,OK,0.00374527730835994,0.28591880560384497,0
9470,quipux,quipux,localhost(34992),125169,2020-11-10,10:40:06.757,2020-11-10 10:40:06,INSERT,1.52,OK,0.003745374935691159,0.15543511606503735,0
9471,quipux,quipux,localhost(34992),125169,2020-11-10,10:40:06.759,2020-11-10 10:40:06,idle,0.0,OK,0.0037454237493568243,0.0,0
9472,[desconocido],[desconocido],,125170,2020-11-10,10:40:06.787,2020-11-10 10:40:06,,0.0,OK,0.00374610714067547,0.0,0
9473,quipux,quipux,localhost(34994),125170,2020-11-10,10:40:06.788,2020-11-10 10:40:06,authentication,0.0,OK,0.003746131547508136,0.0,0
9474,quipux,quipux,localhost(34994),125170,2020-11-10,10:40:06.790,2020-11-10 10:40:06,SET,0.137,OK,0.003746180361173801,0.014009612434809287,0
9475,quipux,quipux,localhost(34994),125170,2020-11-10,10:40:06.793,2020-11-10 10:40:06,SELECT,1.552,OK,0.003746253581672354,0.1587074342979855,0
9476,quipux,quipux,localhost(34994),125170,2020-11-10,10:40:06.795,2020-11-10 10:40:06,SELECT,2.501,OK,0.003746302395337908,0.25575212189385416,0
9477,quipux,quipux,localhost(34994),125170,2020-11-10,10:40:06.799,2020-11-10 10:40:06,INSERT,1.187,OK,0.0037464000226690164,0.12138255445342061,0
9478,quipux,quipux,localhost(34994),125170,2020-11-10,10:40:06.802,2020-11-10 10:40:06,idle,0.0,OK,0.0037464732431675696,0.0,0
9479,[desconocido],[desconocido],,125171,2020-11-10,10:40:06.828,2020-11-10 10:40:06,,0.0,OK,0.00374710782082055,0.0,0
9480,quipux,quipux,localhost(34996),125171,2020-11-10,10:40:06.829,2020-11-10 10:40:06,authentication,0.0,OK,0.003747132227653438,0.0,0
9481,quipux,quipux,localhost(34996),125171,2020-11-10,10:40:06.830,2020-11-10 10:40:06,SET,0.144,OK,0.003747156634486215,0.014725432048266693,0
9482,quipux,quipux,localhost(34996),125171,2020-11-10,10:40:06.834,2020-11-10 10:40:06,SELECT,1.848,OK,0.0037472542618174343,0.18897637795275593,0
9483,quipux,quipux,localhost(34996),125171,2020-11-10,10:40:06.836,2020-11-10 10:40:06,SELECT,2.421,OK,0.0037473030754830994,0.2475713263114838,0
9484,quipux,quipux,localhost(34996),125171,2020-11-10,10:40:06.840,2020-11-10 10:40:06,INSERT,1.239,OK,0.0037474007028143186,0.12670007158196137,0
9485,quipux,quipux,localhost(34996),125171,2020-11-10,10:40:06.842,2020-11-10 10:40:06,idle,0.0,OK,0.0037474495164799837,0.0,0
9486,[desconocido],[desconocido],,125172,2020-11-10,10:40:06.869,2020-11-10 10:40:06,,0.0,OK,0.003748108500965741,0.0,0
9487,quipux,quipux,localhost(34998),125172,2020-11-10,10:40:06.870,2020-11-10 10:40:06,authentication,0.0,OK,0.003748132907798629,0.0,0
9488,quipux,quipux,localhost(34998),125172,2020-11-10,10:40:06.871,2020-11-10 10:40:06,SET,0.135,OK,0.003748157314631295,0.013805092545250027,0
9489,quipux,quipux,localhost(34998),125172,2020-11-10,10:40:06.874,2020-11-10 10:40:06,SELECT,1.503,OK,0.0037482305351298484,0.1536966970037836,0
9490,quipux,quipux,localhost(34998),125172,2020-11-10,10:40:06.877,2020-11-10 10:40:06,SELECT,2.528,OK,0.0037483037556281795,0.2585131404029042,0
9491,quipux,quipux,localhost(34998),125172,2020-11-10,10:40:06.882,2020-11-10 10:40:06,INSERT,1.177,OK,0.003748425789792398,0.12035995500562431,0
9492,quipux,quipux,localhost(34998),125172,2020-11-10,10:40:06.884,2020-11-10 10:40:06,idle,0.0,OK,0.003748474603458063,0.0,0
9493,[desconocido],[desconocido],,125173,2020-11-10,10:40:06.917,2020-11-10 10:40:06,,0.0,OK,0.0037492800289407047,0.0,0
9494,quipux,quipux,localhost(35000),125173,2020-11-10,10:40:06.918,2020-11-10 10:40:06,authentication,0.0,OK,0.0037493044357735927,0.0,0
9495,quipux,quipux,localhost(35000),125173,2020-11-10,10:40:06.920,2020-11-10 10:40:06,SET,0.135,OK,0.003749353249439147,0.013805092545250027,0
9496,quipux,quipux,localhost(35000),125173,2020-11-10,10:40:06.923,2020-11-10 10:40:06,SELECT,1.466,OK,0.003749426469937589,0.14991307904693732,0
9497,quipux,quipux,localhost(35000),125173,2020-11-10,10:40:06.926,2020-11-10 10:40:06,SELECT,3.538,OK,0.00374949969043592,0.3617956846303303,0
9498,quipux,quipux,localhost(35000),125173,2020-11-10,10:40:06.930,2020-11-10 10:40:06,INSERT,1.051,OK,0.0037495973177671393,0.10747520196339094,0
9499,quipux,quipux,localhost(35000),125173,2020-11-10,10:40:06.932,2020-11-10 10:40:06,idle,0.0,OK,0.0037496461314328045,0.0,0
9500,[desconocido],[desconocido],,125174,2020-11-10,10:40:06.964,2020-11-10 10:40:06,,0.0,OK,0.003750427150082669,0.0,0
9501,quipux,quipux,localhost(35002),125174,2020-11-10,10:40:06.964,2020-11-10 10:40:06,authentication,0.0,OK,0.003750427150082669,0.0,0
9502,quipux,quipux,localhost(35002),125174,2020-11-10,10:40:06.966,2020-11-10 10:40:06,SET,0.135,OK,0.0037504759637483343,0.013805092545250027,0
9503,quipux,quipux,localhost(35002),125174,2020-11-10,10:40:06.969,2020-11-10 10:40:06,SELECT,1.521,OK,0.0037505491842468874,0.15553737600981696,0
9504,quipux,quipux,localhost(35002),125174,2020-11-10,10:40:06.973,2020-11-10 10:40:06,SELECT,3.513,OK,0.0037506468115781066,0.35923918601083954,0
9505,quipux,quipux,localhost(35002),125174,2020-11-10,10:40:06.976,2020-11-10 10:40:06,INSERT,1.487,OK,0.0037507200320764378,0.15206053788730955,0
9506,quipux,quipux,localhost(35002),125174,2020-11-10,10:40:06.980,2020-11-10 10:40:06,idle,0.0,OK,0.003750817659407768,0.0,0
9507,[desconocido],[desconocido],,125175,2020-11-10,10:40:07.006,2020-11-10 10:40:07,,0.0,OK,0.0037514522370607484,0.0,0
9508,quipux,quipux,localhost(35004),125175,2020-11-10,10:40:07.007,2020-11-10 10:40:07,authentication,0.0,OK,0.0037514766438936364,0.0,0
9509,quipux,quipux,localhost(35004),125175,2020-11-10,10:40:07.009,2020-11-10 10:40:07,SET,0.139,OK,0.0037515254575593016,0.014214132324368547,0
9510,quipux,quipux,localhost(35004),125175,2020-11-10,10:40:07.012,2020-11-10 10:40:07,SELECT,1.566,OK,0.0037515986780576327,0.1601390735249003,0
9511,quipux,quipux,localhost(35004),125175,2020-11-10,10:40:07.015,2020-11-10 10:40:07,SELECT,2.838,OK,0.003751671898555964,0.29021372328458944,0
9512,quipux,quipux,localhost(35004),125175,2020-11-10,10:40:07.020,2020-11-10 10:40:07,INSERT,1.318,OK,0.003751793932720182,0.13477860721955212,0
9513,quipux,quipux,localhost(35004),125175,2020-11-10,10:40:07.022,2020-11-10 10:40:07,idle,0.0,OK,0.0037518427463857362,0.0,0
9514,[desconocido],[desconocido],,125176,2020-11-10,10:40:07.047,2020-11-10 10:40:07,,0.0,OK,0.0037524529172060506,0.0,0
9515,quipux,quipux,localhost(35006),125176,2020-11-10,10:40:07.047,2020-11-10 10:40:07,authentication,0.0,OK,0.0037524529172060506,0.0,0
9516,quipux,quipux,localhost(35006),125176,2020-11-10,10:40:07.049,2020-11-10 10:40:07,SET,0.134,OK,0.0037525017308714936,0.013702832600470397,0
9517,quipux,quipux,localhost(35006),125176,2020-11-10,10:40:07.052,2020-11-10 10:40:07,SELECT,1.487,OK,0.003752574951370047,0.15206053788730955,0
9518,quipux,quipux,localhost(35006),125176,2020-11-10,10:40:07.055,2020-11-10 10:40:07,SELECT,2.594,OK,0.003752648171868378,0.2652622967583598,0
9519,quipux,quipux,localhost(35006),125176,2020-11-10,10:40:07.058,2020-11-10 10:40:07,INSERT,1.073,OK,0.003752721392366931,0.1097249207485428,0
9520,quipux,quipux,localhost(35006),125176,2020-11-10,10:40:07.060,2020-11-10 10:40:07,idle,0.0,OK,0.0037527702060325963,0.0,0
9521,[desconocido],[desconocido],,125179,2020-11-10,10:40:07.086,2020-11-10 10:40:07,,0.0,OK,0.0037534047836855766,0.0,0
9522,quipux,quipux,localhost(35008),125179,2020-11-10,10:40:07.087,2020-11-10 10:40:07,authentication,0.0,OK,0.0037534291905183537,0.0,0
9523,quipux,quipux,localhost(35008),125179,2020-11-10,10:40:07.088,2020-11-10 10:40:07,SET,0.141,OK,0.0037534535973512417,0.014418652213927803,0
9524,quipux,quipux,localhost(35008),125179,2020-11-10,10:40:07.091,2020-11-10 10:40:07,SELECT,1.453,OK,0.003753526817849573,0.14858369976480215,0
9525,quipux,quipux,localhost(35008),125179,2020-11-10,10:40:07.094,2020-11-10 10:40:07,SELECT,2.342,OK,0.003753600038348126,0.23949279067389306,0
9526,quipux,quipux,localhost(35008),125179,2020-11-10,10:40:07.098,2020-11-10 10:40:07,INSERT,1.966,OK,0.0037536976656793453,0.20104305143675222,0
9527,quipux,quipux,localhost(35008),125179,2020-11-10,10:40:07.102,2020-11-10 10:40:07,idle,0.0,OK,0.0037537952930104534,0.0,0
9528,[desconocido],[desconocido],,125180,2020-11-10,10:40:07.134,2020-11-10 10:40:07,,0.0,OK,0.00375457631166054,0.0,0
9529,quipux,quipux,localhost(35010),125180,2020-11-10,10:40:07.134,2020-11-10 10:40:07,authentication,0.0,OK,0.00375457631166054,0.0,0
9530,quipux,quipux,localhost(35010),125180,2020-11-10,10:40:07.136,2020-11-10 10:40:07,SET,0.153,OK,0.0037546251253262053,0.015645771551283362,0
9531,quipux,quipux,localhost(35010),125180,2020-11-10,10:40:07.139,2020-11-10 10:40:07,SELECT,1.455,OK,0.0037546983458245364,0.1487882196543614,0
9532,quipux,quipux,localhost(35010),125180,2020-11-10,10:40:07.142,2020-11-10 10:40:07,SELECT,2.399,OK,0.0037547715663228676,0.24532160752633195,0
9533,quipux,quipux,localhost(35010),125180,2020-11-10,10:40:07.149,2020-11-10 10:40:07,INSERT,1.2,OK,0.00375494241415264,0.12271193373555578,0
9534,quipux,quipux,localhost(35010),125180,2020-11-10,10:40:07.151,2020-11-10 10:40:07,idle,0.0,OK,0.003754991227818305,0.0,0
9535,[desconocido],[desconocido],,125181,2020-11-10,10:40:07.178,2020-11-10 10:40:07,,0.0,OK,0.0037556502123040625,0.0,0
9536,quipux,quipux,localhost(35012),125181,2020-11-10,10:40:07.178,2020-11-10 10:40:07,authentication,0.0,OK,0.0037556502123040625,0.0,0
9537,quipux,quipux,localhost(35012),125181,2020-11-10,10:40:07.180,2020-11-10 10:40:07,SET,0.164,OK,0.0037556990259696166,0.01677063094385929,0
9538,quipux,quipux,localhost(35012),125181,2020-11-10,10:40:07.183,2020-11-10 10:40:07,SELECT,1.656,OK,0.0037557722464681698,0.169342468555067,0
9539,quipux,quipux,localhost(35012),125181,2020-11-10,10:40:07.187,2020-11-10 10:40:07,SELECT,3.073,OK,0.0037558698737995,0.31424481030780244,0
9540,quipux,quipux,localhost(35012),125181,2020-11-10,10:40:07.190,2020-11-10 10:40:07,INSERT,1.193,OK,0.003755943094297831,0.12199611412209839,0
9541,quipux,quipux,localhost(35012),125181,2020-11-10,10:40:07.192,2020-11-10 10:40:07,idle,0.0,OK,0.0037559919079633852,0.0,0
9542,[desconocido],[desconocido],,125182,2020-11-10,10:40:07.221,2020-11-10 10:40:07,,0.0,OK,0.00375669970611503,0.0,0
9543,quipux,quipux,localhost(35014),125182,2020-11-10,10:40:07.221,2020-11-10 10:40:07,authentication,0.0,OK,0.00375669970611503,0.0,0
9544,quipux,quipux,localhost(35014),125182,2020-11-10,10:40:07.223,2020-11-10 10:40:07,SET,0.138,OK,0.003756748519780584,0.014111872379588917,0
9545,quipux,quipux,localhost(35014),125182,2020-11-10,10:40:07.226,2020-11-10 10:40:07,SELECT,1.43,OK,0.003756821740279026,0.14623172103487064,0
9546,quipux,quipux,localhost(35014),125182,2020-11-10,10:40:07.228,2020-11-10 10:40:07,SELECT,2.385,OK,0.00375687055394458,0.24388996829941711,0
9547,quipux,quipux,localhost(35014),125182,2020-11-10,10:40:07.232,2020-11-10 10:40:07,INSERT,1.143,OK,0.0037569681812759104,0.1168831168831169,0
9548,quipux,quipux,localhost(35014),125182,2020-11-10,10:40:07.235,2020-11-10 10:40:07,idle,0.0,OK,0.0037570414017742415,0.0,0
9549,[desconocido],[desconocido],,125183,2020-11-10,10:40:07.263,2020-11-10 10:40:07,,0.0,OK,0.003757724793092887,0.0,0
9550,quipux,quipux,localhost(35016),125183,2020-11-10,10:40:07.264,2020-11-10 10:40:07,authentication,0.0,OK,0.003757749199925775,0.0,0
9551,quipux,quipux,localhost(35016),125183,2020-11-10,10:40:07.265,2020-11-10 10:40:07,SET,0.134,OK,0.003757773606758441,0.013702832600470397,0
9552,quipux,quipux,localhost(35016),125183,2020-11-10,10:40:07.269,2020-11-10 10:40:07,SELECT,1.503,OK,0.0037578712340897713,0.1536966970037836,0
9553,quipux,quipux,localhost(35016),125183,2020-11-10,10:40:07.272,2020-11-10 10:40:07,SELECT,3.211,OK,0.0037579444545883245,0.3283566826873914,0
9554,quipux,quipux,localhost(35016),125183,2020-11-10,10:40:07.276,2020-11-10 10:40:07,INSERT,1.304,OK,0.0037580420819195437,0.1333469679926373,0
9555,quipux,quipux,localhost(35016),125183,2020-11-10,10:40:07.279,2020-11-10 10:40:07,idle,0.0,OK,0.003758115302417875,0.0,0
9556,[desconocido],[desconocido],,125184,2020-11-10,10:40:07.309,2020-11-10 10:40:07,,0.0,OK,0.0037588475074021854,0.0,0
9557,quipux,quipux,localhost(35018),125184,2020-11-10,10:40:07.309,2020-11-10 10:40:07,authentication,0.0,OK,0.0037588475074021854,0.0,0
9558,quipux,quipux,localhost(35018),125184,2020-11-10,10:40:07.311,2020-11-10 10:40:07,SET,0.149,OK,0.0037588963210678505,0.015236731772164842,0
9559,quipux,quipux,localhost(35018),125184,2020-11-10,10:40:07.314,2020-11-10 10:40:07,SELECT,1.532,OK,0.0037589695415662927,0.1566622354023929,0
9560,quipux,quipux,localhost(35018),125184,2020-11-10,10:40:07.317,2020-11-10 10:40:07,SELECT,2.657,OK,0.003759042762064735,0.27170467327947645,0
9561,quipux,quipux,localhost(35018),125184,2020-11-10,10:40:07.321,2020-11-10 10:40:07,INSERT,1.175,OK,0.003759140389395954,0.12015543511606505,0
9562,quipux,quipux,localhost(35018),125184,2020-11-10,10:40:07.323,2020-11-10 10:40:07,idle,0.0,OK,0.003759189203061619,0.0,0
9563,[desconocido],[desconocido],,125185,2020-11-10,10:40:07.350,2020-11-10 10:40:07,,0.0,OK,0.0037598481875474876,0.0,0
